City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
217,Nikolskoye,RU,2021-08-14 21:04:12,59.7035,30.7861,63.01,98,96,7.02,light rain,0,0
218,Esil,KZ,2021-08-14 21:04:12,51.9556,66.4042,61.88,45,17,5.91,few clouds,0,0
219,Xianyang,CN,2021-08-14 21:04:12,34.3378,108.7026,70.18,76,0,5.82,clear sky,0,0
220,Luderitz,NA,2021-08-14 21:04:13,-26.6481,15.1594,63.88,34,0,8.95,clear sky,0,0
221,Port Augusta,AU,2021-08-14 21:04:13,-32.5,137.7667,46.45,69,1,2.01,clear sky,0,0
222,Guerrero Negro,MX,2021-08-14 21:04:14,27.9769,-114.0611,82.65,53,46,17.63,scattered clouds,0,0
223,Hasaki,JP,2021-08-14 21:04:14,35.7333,140.8333,68.4,95,100,3.6,overcast clouds,0,0
224,Auki,SB,2021-08-14 21:04:14,-8.7676,160.7034,78.58,87,22,4.81,few clouds,0,0
225,Sistranda,NO,2021-08-14 21:04:15,63.7256,8.834,57.9,91,100,10.33,light rain,0,0
226,Srednekolymsk,RU,2021-08-14 21:04:15,67.45,153.6833,46.96,79,100,13.94,overcast clouds,0,0
227,Kibakwe,TZ,2021-08-14 21:04:16,-6.7167,36.3667,61.27,69,1,4.59,clear sky,0,0
228,Riacho De Santana,BR,2021-08-14 21:04:16,-13.6092,-42.9389,76.05,27,0,8.48,clear sky,0,0
229,Ugoofaaru,MV,2021-08-14 21:04:17,5.6667,73.0,82.04,75,100,17.56,overcast clouds,0,0
230,Sarrebourg,FR,2021-08-14 21:04:17,48.7333,7.05,74.77,88,0,2.53,clear sky,0,0
231,Jasper,US,2021-08-14 21:00:14,37.2001,-94.3502,87.98,53,85,1.01,overcast clouds,0,0
232,Smithers,CA,2021-08-14 21:00:14,54.7804,-127.1743,75.07,41,99,8.55,overcast clouds,0,0
233,Yumen,CN,2021-08-14 21:04:18,40.2833,97.2,75.31,25,65,17.67,broken clouds,0,0
234,Longyearbyen,SJ,2021-08-14 21:04:18,78.2186,15.6401,42.64,75,40,8.05,scattered clouds,0,0
